creation_id,rank,compound_id,compound_name,canonical_url,video_prompt,model_video,duration_seconds,resolution,aspect_ratio,audio,bitrate_mode,wait_seconds,status,times_used,last_used_at,video_url,request_id
SD25-011,11,P-KLOW-001,KLOW,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: KLOW. Environment: cosmetic-science clean bench under a laminar hood with copper-tone glassware. Camera: slow lateral slide under the hood lip. Lighting: soft hood daylight, copper reflections only. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-012,12,P-KPV-001,KPV,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: KPV. Environment: skin-matrix imaging suite with a dark confocal enclosure and a lit sample stage. Camera: slow push into the enclosure, stage remaining centered. Lighting: single hard key on the stage, room otherwise dark. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-013,13,P-MT2-001,Melanotan 2,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: Melanotan 2. Environment: epithelial barrier lab with transparent well plates on a vibration-isolated table. Camera: slow top-down descend onto one plate, then hold. Lighting: high-key white plus a thin teal accent on the isolation feet. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-014,14,P-MOTS-001,MOTS-C,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: MOTS-C. Environment: melanocortin receptor lab with matte charcoal walls and a single lit island. Camera: slow 3/4 orbit, camera pulled back, island small in frame. Lighting: hard cinematic key, no colored gels except a faint rose rim. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-015,15,P-NAD-001,NAD+,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: NAD+. Environment: mitochondrial energetics room with black granite benches and gold instrument bezels. Camera: slow push across granite toward one isolated hero. Lighting: low warm practicals, no people. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-016,16,P-PT141-001,PT-141,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: PT-141. Environment: cellular-energy core with a glowing NAD assay reader and dark glass partitions. Camera: slow dolly past partitions to the reader, then hold. Lighting: deep teal reader glow, otherwise dark. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-017,17,P-RETA-001,Retatrutide,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: Retatrutide. Environment: neuroscience receptor suite with muted taupe panels and a single chrome stand. Camera: slow crane around the stand, environment readable behind. Lighting: soft north-light, no captions. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-018,18,P-SEL-001,Selank,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: Selank. Environment: triple-agonist metabolic lab with white Corian islands and cobalt glass accents. Camera: slow push from a wide establishing shot into a mid-ground hero. Lighting: clean daylight plus a single cobalt edge light. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-019,19,P-SEMA-001,Semaglutide,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: Semaglutide. Environment: quiet neuropeptide reading room styled as a clinical library of sealed binders. Camera: slow lateral past binders to one hero on a clear acrylic shelf. Lighting: warm library lamps, no paper text readable. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-020,20,P-SEMAX-001,SEMAX,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: SEMAX. Environment: incretin signaling gallery with long reflective floors and a single pedestal. Camera: slow push down the gallery, pedestal remaining centered. Lighting: overcast skylight, long floor reflections. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-021,21,P-SERM-001,Sermorelin,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: Sermorelin. Environment: cognitive-pathway loft with raw concrete and a single stainless research cart. Camera: slow handheld-feel but locked, circling the cart at a distance. Lighting: soft overcast through frosted glass. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-022,22,P-SS31-001,SS-31,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: SS-31. Environment: pituitary-axis cleanroom with pale sage walls and a single dosing bench. Camera: slow rise from floor marks to the bench, camera pulled back. Lighting: even sterile white, sage only on walls. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-023,23,P-TA1-001,TA-1,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: TA-1. Environment: inner-membrane bioenergetics vault with black glass and a single warm practical. Camera: slow push through darkness until the practical reveals the hero. Lighting: one warm beam, no fill. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-024,24,P-TB500-001,TB-500,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: TB-500. Environment: immune-education suite with frosted glass partitions and a single white island. Camera: slow tracking past partitions, island revealed last. Lighting: high-key white, no posters. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-025,25,P-TESA-001,Tesamorelin,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: Tesamorelin. Environment: cytoskeletal dynamics bay with cable-stayed overhead service booms. Camera: slow crane under the booms toward a mid-ground hero. Lighting: cool overhead industrial, no orange. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
SD25-026,26,P-TESAIPA-001,Tesamorelin/Ipamorelin,https://www.palmbeach-vitality.store,"HYPERREALISTIC photoreal cinema, IMAX-grade texture, 30-second SINGLE CONTINUOUS TAKE, no cuts. Camera PULLED BACK. Environment fully readable. Empty of people, hands, faces, and silhouettes. No needles. No syringes. No burn-in captions, watermarks, subtitles, logos, or poster text. No cartoon hazard graphics, no biohazard trefoils, no striped danger tape. Premium pharmaceutical manufacturing aesthetic — stainless, HEPA, sanitary finishes — not sci-fi, not a university teaching lab. Silent room tone only; no music score described as on-screen. Keep label text printed once if a product is visible. Compound lock: Tesamorelin/Ipamorelin. Environment: visceral-metabolic imaging room with a dark gantry and a lit central shelf. Camera: slow push toward the shelf, gantry readable in the background. Lighting: single key on the shelf, gantry silhouette only. If a catalog product appears it is mid-ground and small in frame — never a giant close-up filling the shot. One SKU only. No mixed compounds. Photoreal materials, true optical bokeh, natural micro-dust in light beams, physically based reflections. Hold the last two seconds on the settled frame.",bytedance/seedance-2.5/text-to-video,30,720p,9:16,false,high,600,Active,0,,,
